sample_index,source_trace_index,case_id,variant_frequency,trace_length,trace_sha256,alignment_cost
908,17202,Application_189048217,1,64,7b6cebfab044c84b08411ede3e7ac7f97e59b3f1d2f3d2c300943340575b91c2,0
909,30570,Application_1422566899,1,46,666050015f9065b450ca4eeba9a089dce939270275d5e9488801ae2d0fd795c1,0
910,21234,Application_650187004,1,39,d8bcdc349c5090c3a90b0d351a0ae0c145b2ec66c383b748801c3f0a4a5ccb81,0
911,366,Application_681276588,1,32,cae4957190b994cb02f0049e1d56c44679ed6f05af2c7be2a91212973b7045d8,0
912,27330,Application_508615021,1,30,80122f3bfe5bf0425ffbd958a56e77c1437e8841461b74b7142b99ff00f2a35f,0
913,28205,Application_1965289028,1,38,57a6ecf12f35cfc11d5d2ab702f47b0c8d559fd8d6ea4bdade0b1331711633e7,0
914,23967,Application_816597475,1,52,b284ff6c4c35e88db3463da9ea13440a2478e5cf247c994b0beaa0014b7b04dd,0
915,16914,Application_19986585,1,58,3bba61d2793e7c423275c50d74c70d851b2551ccfbba2d497f3013786db4d76e,0
916,10920,Application_305127122,1,34,8ab8a43f5fb9cd21d9628deac617a02eee4cb24f0c78dfd686baaa1fc9c3edd8,0
917,13880,Application_2003540327,1,42,6ee44fcd14ea9f1662340fe3dfb0ed608edaba270e844ca190dad69aae32beeb,0
918,108,Application_93597308,1,60,9ac40170541e8156c3820f5e75b3968060955a81c96d3927361e05582e240fb5,0
919,30434,Application_390553107,1,61,1d53118652d668fa54db0dfc6774448ed4259a12655bab40c406f5c22bfad2fe,0
920,10119,Application_1684875314,1,53,32f86fbf379f069b7bf9bc4cb4e25b4eb025d7557f4660ea618089f4363096e5,0
921,8484,Application_871251765,1,38,6817f1787c3e41a56939d72eed7cf0dde05b7d368316d1a1bb19ab9d271c72fe,0
922,23522,Application_927374141,1,37,846a5a9ac8c118612f7e637b4dc5f27d9284621ee48b75381316ff7b4c948b89,0
923,11215,Application_107477185,1,70,82ae6cb10de2508d6c4d02eb9e92433787da20e05dc9551dd4eec8aab09a34f5,0
924,27222,Application_1992033392,1,41,4393285f72fdf178fedbeb166dba68b81646a5a80e062a5a534956790ebd2f57,0
925,28611,Application_1151018525,1,56,79a0f333212a187366887f5b8416a968294dece75fe523799a0a68f627cc45fb,0
926,30845,Application_2089121798,1,54,885f3d7e4ce7113ebb88ad2cff22449b3a8be8b5f6d19de0d9d5e494c25190f1,0
927,26579,Application_1764734609,1,44,2a1768830e1365a1449c60e99a3fcb224a112abf83765a52ceffade93bbe1d3c,0
928,12051,Application_1450069498,4,36,88ffc8bfb1b1bea02cb65352a3f3dec071142fae6a9032e8bd437e4fe02f0996,0
929,15705,Application_362903716,1,56,70a03f683bda0a0c7c9600da886895d0e67716d2f81b49d35c30fda34f3a3f8d,0
930,23314,Application_186264451,1,52,b06ff448c601240bd5134f0eef0e320a2f75e230384f68bc390cbb74b5c044f0,0
931,22862,Application_1245828926,1,28,753e51e7063e841960df8e3040bb8d7e6f5679acea4a678ef4a9cafb7e9b6692,0
932,15960,Application_1729908527,1,55,9dd53e678f5ee8ef09500042bc5a31162874b294f61483c03571f02c96f3b767,0
933,17878,Application_215707926,1,64,9372b342a59d3ceded71c4b4ff1b77e67a424ca506336b478fe05b5257917be8,0
934,5953,Application_177974649,1,101,32bb5b9d0a2c1a9ea93ad9662cf07dd9bdd78669ddfc8ff2ac9ec4ccfcb06426,0
935,14207,Application_527005328,1,55,c3ed3fd4fded2ccbcabcf080f096054e9dddcac0369ecb8360b07c7b17aa80b4,0
936,5887,Application_2041417321,1,39,33e0079579e9b7df056fa0fa307c8dd570a59e5ef0b996c998c9097c2e9cc513,0
937,7648,Application_1319604095,1,75,94491aa9cf3ac834eab0f79d0f9f59c3be291388e047762bd56b4531fe18297b,0
938,12558,Application_1046880148,1,43,269982e44ff6ef8a946724e9ac3e2bfe4fa420fa87a8aae7c8751716ab65aa1d,0
939,548,Application_629724157,3,43,b5d7d509e55068e8379dded4239576a2268840008b049c0119721d6cf453aab0,0
940,11179,Application_1459681375,1,132,a1af2447304c721f4df7c2a6f673919b5e81124a4d1df0f7a50f8d1a28fce0b6,0
941,9671,Application_808610551,1,44,7b3a2e238fe553e08f96e88ad4082634e9a1f66cd59df0cd2f524d26a8cb3410,0
942,20238,Application_1870361968,1,42,5dd7e2970107ef9cca1f5e1e3d41a2dc5c6f9b9522b46b92347bbcef8f0a740e,0
943,20664,Application_891766920,1,39,5ebd5222bfbe4ba601e7a48f631486c2cdb7cb943dd5af4fc709262799448a6f,0
944,25226,Application_398311287,1,45,3055e6a2f2fb4f5b39804c1f2f1f6d29355163e409beee60ff9cb5ccfd20be01,0
945,11619,Application_186782886,7,42,80b000629bf939cd3ed1ed49f269d20fe6b70fb9b738f7dc02112e5c10dd9e5d,0
946,22411,Application_1132386159,1,54,a8d8cfa06395a538e9a1e8ecee945493914f1f8953956e14e2ad764684c6d276,0
947,4156,Application_1373118338,1,55,5c60028604d2b9add1baf2912e6c75fb71a8f17f662151dd5dfd8d41d091f276,0
948,26756,Application_731054531,1,48,a06d320e4224013897ad02690d0a93be3c4459e103dd3526eedda7f7d3d83004,0
949,13595,Application_2072884912,1,55,3b356978f095345bb4076d59878873eda3356f9671a6e3c11e3548c1e2bf3e12,0
950,29547,Application_804976669,1,61,42051c347515f498dc3130c7e744247c8cf64b1a9042bfe3902e75d08402266d,0
951,3026,Application_858441351,1,56,c9d50ba4026b09975e6c21efdbf79a58e8e7baef97ba012293094d53f1e0262a,0
952,18563,Application_1227954317,1,41,ef169ac20c84a2702f54e294a0f752c25838dab940ec75e1019f778bb24855f4,0
953,511,Application_1661120161,5,33,2867c8943f7b83497e5e7484d560a97bb6348a3c93057ef4f34406769eb32abd,0
954,29106,Application_1774695082,1,70,f2699613f8ae8fa75fa9f9e5c55bc2f0a82920979c9717bf2f07c1e4a966df4e,0
955,11334,Application_1166516399,1,51,72a3be822a02f1b869fe6fb1e7830ecc4fd73261f913635935ae17e4e4c98da1,0
956,17467,Application_947252991,4,49,71bed2d3cb0fdf2129ad269115ab7ee8f08c86d089dffa2d26718a7604db10b6,0
957,16540,Application_1796660585,1,40,b1cde3a59fa5d4c68774a838e4d2964faef820dafae8842f2960835f0e5c1a0d,0
958,20038,Application_131798866,1,40,a9f9683336bc0279ae6291c57a032a7bbde374926c24468699a2a02ca8e51298,0
959,515,Application_1814433442,1,52,805e42ae2654b5b0e6423f24e2bb2e080d3b790b4b95e04f17573aecfafc1c46,0
960,1849,Application_1916112762,1,53,5a0d1a4fc3ff255ab80731c3fc895844a5b3153b80253002409dbf9a8f6419d9,0
961,19329,Application_394778745,1,35,c412f900d797aaae165158e2dae5ff7591aabbe0717b0ba73a870f82837e5252,0
962,12344,Application_150713663,1,91,34ae0d0a214ae0a004a800bc7d0b32f243029785b221b84019bdd113fa029d3d,0
963,3243,Application_1532124749,1,44,318b79825f9a19de8bee383d16b04e05cd9aa67210ff36d9e90544489c1f5141,0
964,27729,Application_1205789692,1,32,441c870097ecae0b80196b2e92cb03d0c6c418a1c5307497e333a0bca646a6d9,0
965,13409,Application_829574174,5,43,33fda4735068fefd18fcb8394065ec75cf007a6df7d757bc1132172efd975ba7,0
966,4648,Application_385942748,2,34,16be5c213bf9176ffbd1f96843bd1a5e88f2d1f8a9bf794c475034b8dcf242c0,0
967,1038,Application_248235615,1,51,3b12c3184afb595ba3e5c44b8c6de48d8afb21f5a3b6673dd1b2dfdfaa934994,0
968,7235,Application_1722873677,1,69,cc4b4f006fa3b8e6f02539819d99fd0077f4ca03e4ba44f45043fa414337bc6d,0
969,9403,Application_1237702389,2,40,eca8395092991a5399521f14ce2c9d8a7526c07c3698ae99de2a5a324cc2a985,0
970,5588,Application_554608724,1,31,fb47b95882e3c3d5ac54105cb994de7b3b42b6825eb75cbfc497ed766adf5c0f,0
971,13185,Application_1310591125,1,36,e3fd4c2810d6604e7f10b34e2bb46d9ccc1d00ca1b3c70788fbac2ae9349fb70,0
972,9392,Application_958006868,1,60,5ac93d836afa8e837fb24e9f999fc639f25639b03ca39474321be408ef81c4b0,0
973,9712,Application_1859379497,1,135,9409426b0220c238e28e770c590957b8b89b0daa32f7b274fa53550be317097f,0
974,23818,Application_834541803,1,35,43725c870ead155526d17f7249fc9d208dfe2d73cea372d25fe2a89e13080e85,0
975,28171,Application_1238104643,1,57,c6a94294a037d4a6671723a0496f7752673424174dfc1513c84cbdc3bc71e2b1,0
976,7790,Application_1460436329,3,31,8571b6f429e468cd72c16d20341abdbbb474c4b6a1b84391f01bba54ba376e6a,0
977,23467,Application_854858714,1,40,da562811e56f219711f210941659c7c0c488070a3c533197086daefe29fa66ba,0
978,30760,Application_100853745,1,30,66d8c09f07d2afd4dfa2b5f1b91e88ac8a46409b220ec27dbaec70aad5fe08f7,0
979,26471,Application_145403764,1,51,bb755315f1bdb7fe7212be152adefe5d0964facd73bae5dbe9c504a9a80c80c1,0
980,12121,Application_564819308,1,70,42ede417cf596a93554f005699c359836c4f8ca831c7d8ff78262e052bf94f3d,0
981,6982,Application_363955305,1,35,2f70290b7ff49be60217f06c5399969ec502404bfc3a2541c0cdfcafc06fecc1,0
982,26556,Application_1821764746,1,57,a1f5468ef3fa55636d957b3a3485e169a23e900298b862b29058758aa77040d2,0
983,1803,Application_131484513,1,45,affd42cc1eb2a94cdc0ea6eb34c0c27cfd4c6864e8e7ef8f1141d983a9b8a6f4,0
984,13670,Application_888965004,1,43,4c159a66a0df1ad160b551b6f7887fc5081964f9a9e3356464bf3209b50119cd,0
985,363,Application_1945220465,2,35,2db4b8728668ceb62f9d2b846c1234e39ec7fa0319875b68e4364d7719792dc4,0
986,23367,Application_148765534,1,55,49e187291401e9efc5f48bdcbc74b9c904ab811f47097d820ec4489760ef4be1,0
987,1078,Application_642567542,1,58,397e40dcbef2304d13e4efdb8d2170e38d9b2c38ce5d96f84322a1123f3abee5,0
988,30790,Application_1433215421,1,37,041b1f083a67250ef907a68cce1c80930dc73da0761eca8b0c9beaacbf4400b1,0
989,10071,Application_251481063,1,35,4cbad270624d646da771d2e4d8386a62fb224ffdd58555c51a2dfbdc498c8d6d,0
990,6073,Application_1847492658,2,45,dfb98a28c6d92fc4c1b5540aad1fc58323e162b37d0f7d7d3429618242fe155e,0
991,19598,Application_163036129,1,43,a6b4e0e5792d98c927ed656c69348a55d34288cb95764fdc3975e329af1c165a,0
992,1490,Application_158442522,1,73,dc804fa5cc611f23e373529489a2af000f7bc463c7a26ddb0dc0f8e31f2efbb5,0
993,24546,Application_591792207,1,51,397abf044c795aed1d29d7b67051c481c75a31734eb0a8429c3efb9f6529ea6d,0
994,19663,Application_164710414,1,55,40e98efe95953a85f39381d185bbccfa9c7cbdd0e1bee8849b9535c7bc8c76f2,0
995,792,Application_489624309,5,33,189282e2c575cc1153608b175c9c7ef4566b65074bfef9c6bb6b7f46e4fa89ef,0
996,23544,Application_2104538472,1,37,03914b22e48c02772e9fd23959fcb589ae4076aaa2656e21ff8300e545d0443b,0
997,587,Application_1955133403,2,51,ac5a378161de2ef9574bc9152c7b3133657536310d5505ff0197044376969ce9,0
998,30707,Application_206510393,1,41,60e07c9eda3e1b9b8847875cfc90895d3c22ffbff3efccb88492078e937487b2,0
999,6820,Application_479443453,2,41,974c28ec59cfdd3fee737b2c1fcd0ae5bfa435ba05b4ea1af2ab5b23343fac1d,0
1000,5202,Application_1997279628,1,39,c3349cfda2706216dbc9c4894c913868131ee5b148f1fd84d6d36cfe60d76d4c,0
